"","Contains fear","excitement"
"figures.4",0.477585285902023,0.522414684295654
"financial.8",0.549887239933014,0.450112760066986
"fine.1",0.0597101524472237,0.940289795398712
"focus.5",0.2008026689291,0.799197316169739
"focused.4",0.227190479636192,0.772809505462646
"focusing",0.210725918412209,0.789274096488953
"forays",0.547816634178162,0.452183365821838
"force",0.145899474620819,0.854100525379181
"forms.1",0.228381529450417,0.771618485450745
"friend.1",0.0807009637355804,0.919299066066742
"function.",0.244591116905212,0.755408883094788
"functional",0.164062485098839,0.8359375
"gazillions",0.0807331204414368,0.919266879558563
"generate.8",0.155253469944,0.844746530056
"generated.2",0.188730269670486,0.811269760131836
"generative.5",0.151915803551674,0.848084211349487
"gift.1",0.136337518692017,0.863662481307983
"goals.1",0.351422190666199,0.648577809333801
"google.10",0.202826127409935,0.797173917293549
"government.5",0.318365216255188,0.681634843349457
"gpt.3",0.270956128835678,0.729043841362
"grew",0.444426029920578,0.555573999881744
"grimes.1",0.228673025965691,0.771326959133148
"growing.8",0.1118293851614,0.888170599937439
"guesses",0.235079735517502,0.764920294284821
"half.1",0.445093929767609,0.554906010627747
"harder",0.537042915821075,0.462957084178925
"head.1",0.270128190517426,0.729871809482574
"health.4",0.158442690968513,0.841557323932648
"hoffman.1",0.290590018033981,0.709410011768341
"hold.5",0.226748153567314,0.773251831531525
"hopkins",0.290739625692368,0.70926034450531
"huge.5",0.0804396420717239,0.919560313224792
"human.8",0.14178378880024,0.858216166496277
"humanity.4",0.150945261120796,0.849054753780365
"humanlike.2",0.1446423381567,0.855357646942139
"humans.5",0.216992691159248,0.783007323741913
"impressed.1",0.952708423137665,0.047291561961174
"impression",0.932135403156281,0.0678646042943001
"improve.3",0.183038905262947,0.816961050033569
"improvements",0.254707843065262,0.745292127132416
"including.9",0.176631510257721,0.823368489742279
"incorporate.1",0.192762523889542,0.807237505912781
"increasing.1",0.213799133896828,0.786200940608978
"industry.11",0.184479251503944,0.815520763397217
"influential",0.0510957539081573,0.948904275894165
"information.5",0.436415165662766,0.563584864139557
"informed",0.394165635108948,0.605834364891052
"innate",0.342139035463333,0.657860934734344
"insight.1",0.448000848293304,0.551999151706696
"inspired.1",0.058485496789217,0.941514492034912
"instance.1",0.251799911260605,0.748200058937073
"intelligence.11",0.185740783810616,0.814259231090546
"interact",0.442955881357193,0.557044088840485
"internet.2",0.158341586589813,0.841658413410187
"intuitive",0.336592257022858,0.663407742977142
"investing.4",0.361031264066696,0.638968706130981
"investor.2",0.311947733163834,0.688052237033844
"invited.2",0.116555839776993,0.88344419002533
"involved.1",0.0752665624022484,0.924733459949493
"issued.1",0.200721919536591,0.799278020858765
"january.2",0.359509080648422,0.6404909491539
"jobs.6",0.257342576980591,0.742657423019409
"johns",0.361891388893127,0.638108611106873
"labs.1",0.304585605859756,0.695414423942566
"language.4",0.332549065351486,0.667450904846191
"lead.4",0.122772738337517,0.877227246761322
"leading.6",0.0562607795000076,0.943739175796509
"learn.1",0.222254559397697,0.777745366096497
"learning.2",0.255603104829788,0.744396924972534
"limited.3",0.755517244338989,0.244482755661011
"line.4",0.234026491641998,0.765973508358002
"linguist",0.671342134475708,0.328657865524292
"linguistic.1",0.701613783836365,0.298386216163635
"linguistics",0.637608528137207,0.362391471862793
"lives.2",0.0156238954514265,0.984376132488251
"load",0.29518461227417,0.704815328121185
"makes.5",0.179765656590462,0.820234358310699
"maps",0.197889924049377,0.802110075950623
"marketable",0.143764615058899,0.856235384941101
"mcgill",0.432087749242783,0.567912220954895
"means.2",0.345924615859985,0.654075384140015
"meta.1",0.351190835237503,0.648809134960175
"microsoft.7",0.258833944797516,0.741166114807129
"million.7",0.170956000685692,0.829043924808502
"millions.1",0.171717837452888,0.828282117843628
"mind.2",0.175588995218277,0.824411034584045
"mini",0.224836006760597,0.775164008140564
"mission.1",0.26827684044838,0.731723189353943
"model.2",0.122668035328388,0.877331912517548
"models.5",0.118452861905098,0.881547152996063
"modest.1",0.276666730642319,0.723333239555359
"month.10",0.263346493244171,0.736653506755829
"mueller",0.369151741266251,0.630848288536072
"mulch",0.703211903572083,0.296788066625595
"nativism",0.699865460395813,0.300134509801865
"natural.1",0.0971615612506866,0.902838408946991
"networks.1",0.18739826977253,0.812601685523987
"neural.1",0.595506072044373,0.40449395775795
"neuron.",0.34589472413063,0.654105305671692
"newspapers",0.228389784693718,0.771610200405121
"noam",0.548940539360046,0.451059430837631
"nonhuman.1",0.77348804473877,0.226511925458908
"novels",0.315834134817123,0.684165835380554
"nuances.1",0.233647286891937,0.766352713108063
"nudge",0.825511634349823,0.174488365650177
"offer.2",0.14373017847538,0.856269836425781
"oliver",0.24320849776268,0.756791472434998
"opaque",0.744650900363922,0.255349069833755
"openai.8",0.130720779299736,0.869279205799103
"openai.s.4",0.315221786499023,0.684778213500977
"opportunity.2",0.0336697064340115,0.966330289840698
"organizer",0.144709795713425,0.855290234088898
"original.1",0.470488846302032,0.529511153697968
"paradigm",0.684528470039368,0.315471470355988
"parameters.1",0.328911691904068,0.67108827829361
"past.3",0.258028775453568,0.741971254348755
"people.9",0.128222957253456,0.871777057647705
"peppermints",0.712449014186859,0.287551015615463
"personal.5",0.498223274946213,0.501776695251465
"phrase.1",0.398582339286804,0.601417720317841
"phrases",0.783444166183472,0.216555863618851
"picked",0.196812003850937,0.803187966346741
"pioneer.1",0.0903396308422089,0.909660398960114
"plans.6",0.464771568775177,0.535228431224823
"pledges.1",0.278503149747849,0.721496880054474
"podcasts",0.276420503854752,0.723579525947571
"pop.2",0.0588097870349884,0.941190183162689
"portelance",0.0702067911624908,0.929793179035187
"possess",0.873430609703064,0.126569420099258
"potential.10",0.287895441055298,0.712104558944702
"potentially.1",0.316085129976273,0.683914840221405
"power.6",0.112105578184128,0.887894451618195
"powerful.5",0.10874342918396,0.89125657081604
"practical",0.275895923376083,0.724104106426239
"predict",0.0909512564539909,0.909048736095428
"pride",0.0526687316596508,0.947331249713898
"prize",0.0525476820766926,0.947452306747437
"process.6",0.302535980939865,0.697464048862457
"processing.2",0.324050635099411,0.675949335098267
"processors",0.365739792585373,0.634260237216949
"produces",0.132505729794502,0.867494285106659
"products.6",0.186730742454529,0.813269257545471
"professional",0.197787776589394,0.802212178707123
"profits",0.276292949914932,0.72370707988739
"program.2",0.19614066183567,0.803859353065491
"project.1",0.166341200470924,0.833658814430237
"provide.3",0.0652588456869125,0.934741139411926
"psychologically",0.476652830839157,0.523347139358521
"publicly.3",0.146152526140213,0.853847444057465
"question.2",0.726582884788513,0.273417085409164
"questions.4",0.462594985961914,0.537405014038086
"quickly.2",0.112061128020287,0.887938857078552
"race.3",0.257058948278427,0.742941081523895
"read.6",0.455288171768188,0.544711768627167
"realized",0.180499538779259,0.81950044631958
"recently.5",0.18478424847126,0.815215706825256
"regulate.3",0.18738965690136,0.812610328197479
"regulation.5",0.344626486301422,0.655373513698578
"reid.1",0.65283465385437,0.34716534614563
"reining.1",0.193453282117844,0.806546688079834
"relate",0.439076781272888,0.560923218727112
"related.4",0.230539262294769,0.769460737705231
"released.7",0.208875194191933,0.791124761104584
"repeating.1",0.20956364274025,0.790436327457428
"reporting.2",0.401086091995239,0.598913908004761
"represented.1",0.201475650072098,0.79852432012558
"require",0.313978970050812,0.686021089553833
"requires",0.482711881399155,0.517288148403168
"research.8",0.313726156949997,0.686273872852325
"researchers.6",0.403662413358688,0.596337616443634
"resources.3",0.289073616266251,0.710926413536072
"result.2",0.394832521677017,0.605167508125305
"results.2",0.1900784522295,0.809921562671661
"rich.1",0.0886532664299011,0.911346733570099
"rivals.1",0.605509042739868,0.394490927457809
"roughly.1",0.473022282123566,0.526977717876434
"sam.6",0.203837305307388,0.796162664890289
"scaled.1",0.312064111232758,0.687935829162598
"science.6",0.112766370177269,0.88723361492157
"scientist.3",0.241873100399971,0.75812691450119
"scientists.4",0.232159152626991,0.76784086227417
"seemingly.1",0.268071413040161,0.731928586959839
"send.4",0.183661311864853,0.816338717937469
"sensations.1",0.865448415279388,0.134551599621773
"sentence.2",0.162983000278473,0.837016999721527
"services.6",0.253781169652939,0.746218800544739
"sets.2",0.149774327874184,0.850225687026978
"share.4",0.114896446466446,0.885103523731232
"silicon.1",0.878441989421844,0.121558003127575
"simple.1",0.266579151153564,0.733420848846436
"singer.1",0.395070999860764,0.604929029941559
"size.2",0.20350806415081,0.796491980552673
"slightly",0.203273385763168,0.796726584434509
"smell",0.194313123822212,0.805686891078949
"social.4",0.14504411816597,0.854955852031708
"songs.1",0.291405022144318,0.708594977855682
"sound.1",0.0535484477877617,0.946451544761658
"sourced.1",0.475008308887482,0.524991631507874
"spoken",0.387336194515228,0.612663865089417
"started.3",0.0846651047468185,0.91533488035202
"step.3",0.20448511838913,0.79551488161087
"story.2",0.161595016717911,0.838405013084412
"straddles",0.522570490837097,0.477429509162903
"structures",0.342770427465439,0.657229542732239
"study.1",0.383178472518921,0.616821467876434
"subscriber.1",0.425354301929474,0.574645698070526
"subverts",0.7851921916008,0.2148078083992
"successful.1",0.184601321816444,0.815398693084717
"summarizes.",0.482918739318848,0.517081320285797
"supported.2",0.138886332511902,0.861113667488098
"sweeping.1",0.225143253803253,0.774856746196747
"syntaxes",0.498284697532654,0.501715242862701
"systems.8",0.404216557741165,0.595783412456512
"task.1",0.388966143131256,0.611033797264099
"taste.2",0.889376282691956,0.110623754560947
"teaching",0.165996700525284,0.834003269672394
"teams.3",0.135781049728394,0.864219009876251
"technologies.7",0.322571665048599,0.677428305149078
"technology.11",0.109162256121635,0.890837788581848
"ten",0.206588432192802,0.793411493301392
"tens.1",0.648004949092865,0.351995080709457
"tested",0.311757266521454,0.688242673873901
"text.5",0.252818942070007,0.747181057929993
"that.s.5",0.361134171485901,0.638865828514099
"the.",0.355885475873947,0.64411449432373
"theory",0.320184111595154,0.679815888404846
"there.s.3",0.273855417966843,0.726144552230835
"thousandth",0.302483230829239,0.697516798973083
"times.3",0.197155684232712,0.802844345569611
"tools.5",0.290039598941803,0.709960401058197
"total",0.304434567689896,0.695565402507782
"tracing",0.330040812492371,0.669959247112274
"train.1",0.129954680800438,0.870045244693756
"trained.1",0.224225893616676,0.775774121284485
"transcripts",0.481500118970871,0.518499851226807
"translates",0.475225299596786,0.524774670600891
"tremendous",0.357708781957626,0.642291247844696
"trillion.5",0.183459565043449,0.816540420055389
"trillions",0.0622398369014263,0.937760174274445
"tuned",0.260520428419113,0.739479601383209
"typical",0.480374783277512,0.519625246524811
"typically.2",0.259901732206345,0.740098237991333
"ultimately.4",0.23547288775444,0.764527142047882
"understand.2",0.184866324067116,0.815133631229401
"understanding.2",0.227738931775093,0.772261023521423
"unease",0.508157432079315,0.491842567920685
"unit.2",0.246437832713127,0.753562152385712
"university.3",0.169720247387886,0.83027970790863
"valley.1",0.319695919752121,0.680304050445557
"vanes",0.199233427643776,0.800766587257385
"voice.3",0.0768983960151672,0.923101603984833
"warstadt",0.536559164524078,0.463440835475922
"water",0.208032757043839,0.791967213153839
"we.re.4",0.431823551654816,0.568176507949829
"websites.1",0.713800728321075,0.286199271678925
"whang",0.384570419788361,0.615429520606995
"wilcox",0.432240843772888,0.567759156227112
"winner",0.0791183859109879,0.920881628990173
"word.1",0.34158593416214,0.658414125442505
"words.1",0.513456165790558,0.486543864011765
"writing.2",0.234820425510406,0.765179514884949
"written.3",0.41507089138031,0.584929168224335
"york.3",0.512581765651703,0.487418204545975
"zurich",0.323215067386627,0.676784873008728
"acceleration",0.0228413436561823,0.977158665657043
"accompany",0.211624503135681,0.788375437259674
"actions.1",0.217178210616112,0.782821774482727
"adaptive",0.51039332151413,0.48960667848587
"additionally",0.201740175485611,0.798259854316711
"adopt.1",0.253111362457275,0.74688857793808
"adopting",0.383045822381973,0.616954147815704
"advanced.4",0.0635812729597092,0.936418771743774
"ai.13",0.144244596362114,0.85575544834137
"airbus",0.122787162661552,0.877212882041931
"algorithms",0.498564571142197,0.501435458660126
"aliens",0.527722954750061,0.472277075052261
"allowing",0.0222059190273285,0.977794110774994
"answered.1",0.682010471820831,0.317989468574524
"applications.4",0.325066566467285,0.674933433532715
"approach.7",0.0246334839612246,0.975366532802582
"ar",0.199044957756996,0.800955057144165
"architecture.1",0.226714208722115,0.773285806179047
"artificial.12",0.270759344100952,0.729240715503693
"assist",0.535261690616608,0.464738339185715
"audio.2",0.143271863460541,0.856728196144104
"augmented.1",0.467850476503372,0.53214955329895
"augmenting",0.259280264377594,0.740719676017761
"autogpt",0.335920006036758,0.664080023765564
"automated.4",0.246617197990417,0.753382742404938
"avatars",0.169489338994026,0.83051073551178
"based.9",0.206127613782883,0.793872356414795
"beginning.1",0.0806366801261902,0.91936331987381
"behave",0.152986094355583,0.847013890743256
"blockchain.1",0.342565566301346,0.657434403896332
"books.3",0.208134993910789,0.791865050792694
"bring.1",0.0593402348458767,0.940659761428833
"bringing.1",0.0403797067701817,0.959620296955109
"build.9",0.10576368868351,0.894236326217651
"built.2",0.109302751719952,0.890697240829468
"business.7",0.0987657979130745,0.901234209537506
"capable.2",0.220237031579018,0.779762923717499
"carry",0.232814818620682,0.767185211181641
"carrying",0.175731837749481,0.824268162250519
"ceo.9",0.199793115258217,0.8002068400383
"challenge.1",0.457509487867355,0.542490541934967
"challenges",0.868561208248138,0.131438821554184
